id,listing_url,scrape_id,last_scraped,source,name,description,neighborhood_overview,picture_url,host_id,host_url,host_name,host_since,host_location,host_about,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_thumbnail_url,host_picture_url,host_neighbourhood,host_listings_count,host_total_listings_count,host_verifications,host_has_profile_pic,host_identity_verified,neighbourhood,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,has_availability,availability_30,availability_60,availability_90,availability_365,calendar_last_scraped,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,availability_eoy,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,instant_bookable,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month
51949710,https://www.airbnb.com/rooms/51949710,20250929042214,2025-09-29,city scrape,Zentrales Studio im Kreis 4 für jung City Lovers,"Accommodation:<br />The Tellhof Studio is an own small ground-floor apartment unit in the middle of the vibrant Kreis 4. Through its own entrance you enter the interior of the apartment, where our carefully designed interior will make you feel at home. You will find everything you need for your stay: an equipped kitchen with cooking facilities, seating, a spacious shower and a separate toilet. In the bedroom there is a comfortable king size bed and a single Bed.",,https://a0.muscache.com/pictures/miso/Hosting-51949710/original/d32ee575-e2be-4872-be53-9afcec9c68de.jpeg,343918765,https://www.airbnb.com/users/show/343918765,Aline,2020-04-15,,"",within a few hours,90%,77%,f,https://a0.muscache.com/im/pictures/user/User/original/2c934091-2222-47fa-bd32-6dbe8b311515.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/2c934091-2222-47fa-bd32-6dbe8b311515.jpeg?aki_policy=profile_x_medium,,1,1,['phone'],t,t,,Langstrasse,Kreis 4,47.37742,8.52951,Entire rental unit,Entire home/apt,3,1.0,1 bath,1,1,"[""Dishes and silverware"", ""Hangers"", ""Smoking allowed"", ""Self check-in"", ""Hot water"", ""Body soap"", ""Room-darkening shades"", ""Central heating"", ""Cooking basics"", ""Essentials"", ""Wifi"", ""Pets allowed"", ""Shower gel"", ""Coffee maker"", ""Refrigerator"", ""Smart lock""]",$124.00,2,60,2,2,60,60,2.0,60.0,,t,23,53,83,83,2025-09-29,73,4,1,83,0,24,2976,2022-01-09,2025-09-12,4.77,4.85,4.88,4.93,4.86,4.7,4.56,,f,1,1,0,0,1.61
51994536,https://www.airbnb.com/rooms/51994536,20250929042214,2025-09-29,city scrape,Bright apartment near airport & city,"The apartment is a 3min walk to the tram 9 station where you can comfortably get to the airport & the city in 20-25min.<br />Back at your apartment, you can leave the huste & bustle of the city behind, cooking meals in peace in the kitchen. The kitchen is small, but it’s fully stocked & features lots of cookbooks so you can rustle up something yourself for a quiet night in followed by a glass of wine on the balcony.<br />If you’re looking for the homely feeling but also the proximity to the city center.",,https://a0.muscache.com/pictures/1650ff76-7a0d-49e9-bcd9-4a87d2c38cb0.jpg,3024336,https://www.airbnb.com/users/show/3024336,Erika M.,2012-07-23,"Zürich, Switzerland","Ich bin die Erika M , ich bin 31 Jahre alt, wohne in Zürich und arbeite als Pflegefachfrau. 
In meiner Freizeit koche ich gerne und reise ich gerne.
",within a few hours,100%,77%,t,https://a0.muscache.com/im/pictures/user/e2070373-99c1-451d-9294-eae65d6f9d78.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/e2070373-99c1-451d-9294-eae65d6f9d78.jpg?aki_policy=profile_x_medium,,1,2,"['email', 'phone']",t,t,,Hirzenbach,Kreis 12,47.40225,8.58981,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Wine glasses"", ""Free dryer \u2013 In building"", ""Central heating"", ""Freezer"", ""First aid kit"", ""Dining table"", ""Elevator"", ""Bed linens"", ""Dishwasher"", ""Body soap"", ""Hot water kettle"", ""Wifi"", ""Conditioner"", ""Shampoo"", ""Books and reading material"", ""Dishes and silverware"", ""Hangers"", ""Paid street parking off premises"", ""Free washer \u2013 In building"", ""Essentials"", ""Shower gel"", ""Extra pillows and blankets"", ""Baking sheet"", ""Refrigerator"", ""Clothing storage: wardrobe and dresser"", ""Patio or balcony"", ""Cleaning products"", ""Drying rack for clothing"", ""TV with Apple TV, Netflix"", ""Kitchen"", ""Hot water"", ""Cooking basics"", ""Hair dryer"", ""Oven"", ""Iron"", ""Electric stove""]",$89.00,3,8,3,3,8,8,3.0,8.0,,t,17,31,52,79,2025-09-29,56,16,2,52,11,96,8544,2021-10-30,2025-09-24,4.91,4.96,4.89,5.0,4.98,4.64,4.79,,f,1,1,0,0,1.17
52080414,https://www.airbnb.com/rooms/52080414,20250929042214,2025-09-29,city scrape,Cozy room in the quite of Zurich,Very convenient room with sun light in an half basement. Quite area close to everything you need!<br /><br />Check house Rules pls,,https://a0.muscache.com/pictures/miso/Hosting-52080414/original/5ca8432d-160a-4b29-878c-9a8abebf8a22.jpeg,142652075,https://www.airbnb.com/users/show/142652075,Lazhar,2017-07-26,"Zürich, Switzerland","Hi there!
My girlfriend and I are having some spare rooms in our private home. We decided to rent those room temporarily. We have our own schedule and travel a lot so you will have a lot of privacy. This is very important for us as well so some sections of the house/premise remain to our private use only. (Please have a quick look at the house manual, house rules, check-in and out infos)

Feel free to hit us up! 

Looking forward to meeting you!",within a day,50%,67%,f,https://a0.muscache.com/im/pictures/user/User-142652075/original/4f975721-7916-41e7-9b79-2b5723defffc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-142652075/original/4f975721-7916-41e7-9b79-2b5723defffc.jpeg?aki_policy=profile_x_medium,,10,10,"['email', 'phone']",t,t,,Seebach,Kreis 11,47.41916,8.55154,Private room in home,Private room,1,1.0,1 shared bath,1,1,"[""Exterior security cameras on property"", ""Wifi"", ""Paid parking on premises""]",$70.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,28,58,88,363,2025-09-29,26,4,0,92,4,24,1680,2021-10-02,2025-08-24,4.65,4.73,4.69,4.96,4.92,4.62,4.54,,f,10,0,10,0,0.53
52105457,https://www.airbnb.com/rooms/52105457,20250929042214,2025-09-29,previous scrape,Furnished room in the heart of Zurich (Kreis 4),"This is a large, furnished room in the Kreis 4 in Zurich, right in between Langstrasse and the Kaserne park. You will share the apartment with my 2 cool roommates and you can use the kitchen, living room, balcony, etc. as if it was yours.",,https://a0.muscache.com/pictures/b6f6efc7-7fe1-4a81-b20f-c87a52be8a0b.jpg,2494294,https://www.airbnb.com/users/show/2494294,Camenzind,2012-05-29,"Eich, Switzerland","Hi there, I'm Francesco from Switzerland. I am 30 years old. I have recently finished my masters degree in business administration and am now working in marketing. I do not think much of possessions but rather save money for my next trip across the globe. Favorite place visited so far: Lombok, Indonesia.",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/d2263b4e-2b75-4756-960c-5f8e12433132.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/d2263b4e-2b75-4756-960c-5f8e12433132.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,f,,Langstrasse,Kreis 4,47.37688,8.52859,Private room in rental unit,Private room,1,,1 shared bath,,,"[""Dedicated workspace"", ""Bed linens"", ""Kitchen"", ""Hot water"", ""Body soap"", ""TV"", ""Lock on bedroom door"", ""Cooking basics"", ""Wifi"", ""Hair dryer"", ""Washer"", ""Shampoo"", ""Smoke alarm""]",,5,21,5,5,21,21,5.0,21.0,,t,0,0,0,0,2025-09-29,3,0,0,0,0,0,,2021-10-01,2022-06-10,5.0,5.0,4.67,5.0,5.0,5.0,5.0,,f,1,0,1,0,0.06
52121566,https://www.airbnb.com/rooms/52121566,20250929042214,2025-09-29,city scrape,Moderne Wohnung mitten in Zürich,"Beautiful, spacious apartment in the middle of Zurich but still quiet. Modernly equipped with 2 bathrooms, shower, 1 bedroom and office. From this centrally located home, you'll be in all the important places in no time.",,https://a0.muscache.com/pictures/miso/Hosting-52121566/original/9d584b54-4ed1-4b71-aa7d-97e012c8085b.jpeg,83761516,https://www.airbnb.com/users/show/83761516,Manuel,2016-07-14,"Zürich, Switzerland",I am a swiss student exploring the world.,within a day,100%,0%,f,https://a0.muscache.com/im/pictures/user/277010bd-ea2b-49c6-8807-1848ccf0fc4f.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/277010bd-ea2b-49c6-8807-1848ccf0fc4f.jpg?aki_policy=profile_x_medium,,1,1,"['email', 'phone']",t,t,,Langstrasse,Kreis 4,47.3781731814327,8.528528829666278,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,1,"[""Paid dryer \u2013 In building"", ""Ethernet connection"", ""Central heating"", ""Freezer"", ""First aid kit"", ""Dining table"", ""Bed linens"", ""Dishwasher"", ""Bathtub"", ""Wifi"", ""Books and reading material"", ""Dishes and silverware"", ""Coffee"", ""Room-darkening shades"", ""Essentials"", ""Baking sheet"", ""Dedicated workspace"", ""Kitchen"", ""Drying rack for clothing"", ""Hot water"", ""TV"", ""Coffee maker: Nespresso"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Iron""]",$172.00,2,365,2,4,365,365,2.1,365.0,,t,0,0,0,81,2025-09-29,0,0,0,0,0,0,0,,,,,,,,,,,f,1,1,0,0,
52300060,https://www.airbnb.com/rooms/52300060,20250929042214,2025-09-29,city scrape,Old town of Zurich,"Experience ultimate comfort and convenience in our centrally located flat! This cozy space boasts hardwood floors with heating, a private white-tiled bathroom, a Nespresso machine, fresh towels, linens, and a flat-screen TV for your relaxation. Enjoy a built-in wardrobe and complimentary access to laundry facilities. Steps away from the river, train, and shops. Perfect for exploring the city's vibrant dining and entertainment scene. Make this your home away from home for an unforgettable stay!","enjoy the comfort beeing close to river, lake and station",https://a0.muscache.com/pictures/miso/Hosting-52300060/original/61317359-6955-4773-b39e-ef1b7b6c0252.jpeg,261136040,https://www.airbnb.com/users/show/261136040,Holger,2019-05-11,,"Hallo You!
You are comming over to Zurich and need a lovely space wel llocated to stay.

So please send me some informations above your self, the reasons of traveling or staying and most important the days you like to stay!

Are you one or two person, smoker? Do you have animals or play an instrument?


I am from Switzerland myself like traveling, too and can give you all informations regardign Switzerland you might will need.

Dont hesitate and text me please",within an hour,100%,100%,f,https://a0.muscache.com/im/pictures/user/fbb14c68-0ba9-491e-9326-f07f44bf5d74.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/fbb14c68-0ba9-491e-9326-f07f44bf5d74.jpg?aki_policy=profile_x_medium,,2,4,"['email', 'phone']",t,t,"Zürich, Switzerland",Rathaus,Kreis 1,47.37248,8.54519,Entire rental unit,Entire home/apt,2,1.0,1 bath,1,2,"[""Mini fridge"", ""Clothing storage: closet"", ""HDTV with standard cable"", ""Wine glasses"", ""Free dryer \u2013 In building"", ""Central heating"", ""Freezer"", ""Toaster"", ""Stainless steel stove"", ""Microwave"", ""Single level home"", ""First aid kit"", ""Dining table"", ""Elevator"", ""Bed linens"", ""Free washer \u2013 In unit"", ""Lockbox"", ""Hot water kettle"", ""Wifi"", ""Long term stays allowed"", ""Smoke alarm"", ""Dishes and silverware"", ""Hangers"", ""Self check-in"", ""Room-darkening shades"", ""Essentials"", ""Portable fans"", ""Carbon monoxide alarm"", ""Extra pillows and blankets"", ""Coffee maker"", ""Refrigerator"", ""Luggage dropoff allowed"", ""Dedicated workspace"", ""Cleaning products"", ""Kitchen"", ""Hot water"", ""Cooking basics"", ""Hair dryer"", ""Iron"", ""Fire extinguisher""]",$148.00,1,1125,1,1,1125,1125,1.0,1125.0,,t,27,55,85,349,2025-09-29,8,2,0,85,0,12,1776,2022-04-22,2025-06-01,3.88,4.13,4.38,4.5,4.63,4.63,3.88,,t,2,2,0,0,0.19
52311609,https://www.airbnb.com/rooms/52311609,20250929042214,2025-09-29,city scrape,Peaceful spacious room for 2,"Very peaceful and relax place for short time stays. You will have a large window looking at the front yard. The is a small fridge, a microwave so as some basic utensils in the room. Bathroom is shared. <br />Feel free to reach out if you have questions!<br /><br />Check house Rules pls",,https://a0.muscache.com/pictures/hosting/Hosting-U3RheVN1cHBseUxpc3Rpbmc6NTIzMTE2MDk%3D/original/2ba91bfd-3380-487c-865f-dfd278391cda.jpeg,142652075,https://www.airbnb.com/users/show/142652075,Lazhar,2017-07-26,"Zürich, Switzerland","Hi there!
My girlfriend and I are having some spare rooms in our private home. We decided to rent those room temporarily. We have our own schedule and travel a lot so you will have a lot of privacy. This is very important for us as well so some sections of the house/premise remain to our private use only. (Please have a quick look at the house manual, house rules, check-in and out infos)

Feel free to hit us up! 

Looking forward to meeting you!",within a day,50%,67%,f,https://a0.muscache.com/im/pictures/user/User-142652075/original/4f975721-7916-41e7-9b79-2b5723defffc.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-142652075/original/4f975721-7916-41e7-9b79-2b5723defffc.jpeg?aki_policy=profile_x_medium,,10,10,"['email', 'phone']",t,t,,Seebach,Kreis 11,47.41952,8.55143,Private room in home,Private room,2,1.0,1 shared bath,1,1,"[""Wifi"", ""Paid parking on premises""]",$75.00,3,25,3,3,25,25,3.0,25.0,,t,30,60,90,365,2025-09-29,11,3,0,94,10,18,1350,2024-06-12,2025-06-28,4.27,4.0,4.64,4.73,4.55,4.45,4.18,,f,10,0,10,0,0.69
52314104,https://www.airbnb.com/rooms/52314104,20250929042214,2025-09-29,previous scrape,Duplex Zürich Center,"Chic 100m2 duplex in downtown Zürich, combining comfort and modernity. The apartment is generously sized, conveniently positioned: a 8-minute walk from the main train station and an 8-minute stroll from Limatplatz, connecting you to trams 4, 6, 13, and 17, 5. Explore the lively neighborhood with numerous dining and bar options. Planning a Zürich weekend? This roomy flat offers all you need for a delightful stay.","The apartment is ideally located in the vibrant city center, offering a plethora of dining and entertainment options. Additionally, right next to the flat, you'll find a delightful coffee shop and an inviting ice cream place. Conveniently, there are numerous grocery stores in the vicinity, ensuring easy access to all your necessities.",https://a0.muscache.com/pictures/cac7c85e-5773-4b06-8ef6-01da19ed9f8f.jpg,51391087,https://www.airbnb.com/users/show/51391087,Amandine,2015-12-15,"Zürich, Switzerland","Hi there, I am Amandine and I come from France. I live in Zürich since 2015 and I looooove this city. 

My hobbies are yoga, read and nature.

I am looking forward to your reservation!",N/A,N/A,N/A,f,https://a0.muscache.com/im/pictures/user/657479e0-5d0a-4e0b-b376-7da0bebbfb9d.jpg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/657479e0-5d0a-4e0b-b376-7da0bebbfb9d.jpg?aki_policy=profile_x_medium,,1,4,"['email', 'phone']",t,t,"Zürich, Switzerland",Gewerbeschule,Kreis 5,47.38231,8.52882,Entire rental unit,Entire home/apt,4,,1 bath,2,,"[""Outdoor furniture"", ""Wine glasses"", ""Central heating"", ""Freezer"", ""Toaster"", ""Free dryer \u2013 In unit"", ""Microwave"", ""Host greets you"", ""Dining table"", ""Elevator"", ""Courtyard view"", ""Dishwasher"", ""Coffee maker: espresso machine"", ""Free washer \u2013 In unit"", ""Body soap"", ""Hot water kettle"", ""Wifi"", ""Shampoo"", ""Smoke alarm"", ""Books and reading material"", ""Dishes and silverware"", ""Hangers"", ""Coffee"", ""Private patio or balcony"", ""Room-darkening shades"", ""Essentials"", ""Shower gel"", ""Extra pillows and blankets"", ""Refrigerator"", ""Dedicated workspace"", ""Cleaning products"", ""Drying rack for clothing"", ""Kitchen"", ""Outdoor dining area"", ""Hot water"", ""Arcade games"", ""Cooking basics"", ""Hair dryer"", ""Trash compactor"", ""Laundromat nearby"", ""Oven"", ""Iron""]",,4,730,4,4,730,730,4.0,730.0,,t,0,0,0,0,2025-09-29,7,0,0,0,0,0,,2021-09-26,2022-05-29,4.86,4.86,5.0,4.86,5.0,4.57,4.71,,f,1,1,0,0,0.14
52341711,https://www.airbnb.com/rooms/52341711,20250929042214,2025-09-29,previous scrape,April+Mai+Juni: zentrale Wohnung im Grünen,"Enjoy tranquility & city life in one. My hangover Felix is in the apartment/outside and needs to be fed.<br />3 bedroom road (85 sqm) on the outskirts of Zurich(circle 7 Witikon)with a view of the countryside from the terrace! <br />-Bus stop Glockenacker right in front of the house,Loorenstrasse 5 min<br />-Bakery 600m away<br />-Zentrum Witikon 5 min by bus, on foot 15. There is everything you need (pharmacy, post office, cafe, Coop, Migros, Denner, Aldi)<br />-zum Central 18 min,Stadelhofen 19,Züri HB 20,Langstr.25","Good motorway connection via Dübendorf - You don't have to go through the city traffic of Zurich, which is a huge advantage! No traffic jams!<br />Within 20 minutes at Zurich airport.",https://a0.muscache.com/pictures/7448c137-5eb8-4336-831e-5be721b35ff0.jpg,8226970,https://www.airbnb.com/users/show/8226970,Katharina,2013-08-18,"Frauenneuharting, Germany","",N/A,N/A,N/A,f,https://a0.muscache.com/im/users/8226970/profile_pic/1376817924/original.jpg?aki_policy=profile_small,https://a0.muscache.com/im/users/8226970/profile_pic/1376817924/original.jpg?aki_policy=profile_x_medium,,1,6,"['email', 'phone']",t,t,"Zürich, Switzerland",Witikon,Kreis 7,47.36204,8.59976,Entire rental unit,Entire home/apt,3,,1 bath,1,,"[""Outdoor furniture"", ""Paid parking on premises"", ""Wine glasses"", ""Free dryer \u2013 In building"", ""Central heating"", ""Freezer"", ""Toaster"", ""Microwave"", ""Dining table"", ""Bed linens"", ""Free parking on premises"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Lockbox"", ""Shared backyard \u2013 Not fully fenced"", ""Radiant heating"", ""HDTV with Netflix"", ""Dishes and silverware"", ""Hangers"", ""Coffee"", ""Private patio or balcony"", ""Self check-in"", ""Room-darkening shades"", ""Blender"", ""Free washer \u2013 In building"", ""Essentials"", ""Portable fans"", ""Extra pillows and blankets"", ""Baking sheet"", ""Refrigerator"", ""Cleaning products"", ""Drying rack for clothing"", ""Kitchen"", ""Free street parking"", ""Hot water"", ""Cooking basics"", ""Electric stove"", ""Oven"", ""Iron"", ""Fire extinguisher"", ""Indoor fireplace""]",,1,1,80,80,80,80,80.0,80.0,,t,30,60,90,180,2025-09-29,3,0,0,94,0,0,,2021-09-29,2022-09-23,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,f,1,1,0,0,0.06
52360195,https://www.airbnb.com/rooms/52360195,20250929042214,2025-09-29,city scrape,Posh 1 BR flat - city center and balcony (West3),"This fantastic one-bedroom apartment is in Zurich’s city center, offering a sunny and spacious retreat with a private balcony. Perfect for 4 guests, the apartment includes a double bed, a sofa bed for 2 adults, and a fully equipped kitchen. It’s a short 5-minute walk to Zurich Wiedikon station, making it easy to reach the main station and airport.<br /><br />☞ 1.3 km to Zurich Main Railway Station<br />☞ 1.1 km to Swiss National Museum<br />☞ 1.5 km to Kunsthaus Zurich<br />☞ 700m to ETH Zurich","Located in Zurich’s vibrant city center, this flat is surrounded by bars, restaurants, and grocery shops. The train station Zurich Wiedikon is just 5 minutes away, offering easy access to the main station and the airport. The city center is within walking distance, making it an ideal base for exploring Zurich’s attractions.",https://a0.muscache.com/pictures/miso/Hosting-52360195/original/fa17c247-df48-4c47-8715-14efb4d773a8.jpeg,23561865,https://www.airbnb.com/users/show/23561865,Dimi,2014-11-10,"Zurich, Switzerland","",within an hour,100%,95%,,https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User-23561865/original/5bed8aa2-199c-4ad9-9be9-0bd9f844662a.png?aki_policy=profile_x_medium,,218,252,"['email', 'phone', 'work_email']",t,f,"Zürich, Switzerland",Sihlfeld,Kreis 3,47.37236,8.519851,Entire rental unit,Entire home/apt,4,1.0,1 bath,1,1,"[""Heating"", ""Ethernet connection"", ""Clothing storage"", ""Elevator"", ""Dryer"", ""Bed linens"", ""Bathtub"", ""Lockbox"", ""Wifi"", ""Long term stays allowed"", ""Dishes and silverware"", ""Hangers"", ""Stove"", ""Self check-in"", ""Room-darkening shades"", ""Essentials"", ""Dedicated workspace"", ""Kitchen"", ""Hot water"", ""TV"", ""Cooking basics"", ""Hair dryer"", ""Washer"", ""Trash compactor"", ""Oven"", ""Iron""]",$187.00,2,1125,1,90,1125,1125,47.8,1125.0,,t,9,20,22,67,2025-09-29,43,6,0,22,3,36,6732,2021-10-07,2025-08-19,4.74,4.84,4.79,4.88,4.81,4.67,4.58,,t,133,133,0,0,0.89
52433794,https://www.airbnb.com/rooms/52433794,20250929042214,2025-09-29,city scrape,Cozy Room Zürich,"Staying at this AirBnb has been described as comfortable, bright, and homely.<br />I also live in this apartment. I rent out two of my additional room to you.<br /><br />I cover the bed sofa with a mattress for comfort and hygiene reasons. <br />I personally like to keep things clean, and will keep it like that also when you'r here. It can happen that I will also do your dishes when I do mine, or ask you for your laundry when I do mine.","The apartment is located in Kreis 6, which is the area of all Zurich universities. In this area you can find a lot of local restaurants, coffeeshops and bars where young and old meet each other.<br /><br />The apartment is 1min walking distance from a big park called Irchel Park, which is wonderful for a daily connection to nature and fresh air. Additionally, the park leads to the woods which is magical during every season.",https://a0.muscache.com/pictures/hosting/Hosting-52433794/original/6858fadc-9dbb-4b50-87b3-8a3a5244f513.jpeg,25396172,https://www.airbnb.com/users/show/25396172,Céleste,2014-12-30,"Zürich, Switzerland","I'm a travel enthusiast but right now I‘m on a “break” from traveling in order to work. Zürich is my dream city, hence this is where I live, and also host some lovely guests. ",within an hour,100%,99%,,https://a0.muscache.com/im/pictures/user/User/original/971ca221-0cb7-4341-a88a-368f573f38a1.jpeg?aki_policy=profile_small,https://a0.muscache.com/im/pictures/user/User/original/971ca221-0cb7-4341-a88a-368f573f38a1.jpeg?aki_policy=profile_x_medium,,6,6,"['email', 'phone']",t,t,"Zürich, Switzerland",Oberstrass,Kreis 6,47.39445,8.54619,Private room in rental unit,Private room,2,1.0,1 shared bath,1,1,"[""Heating"", ""Outdoor furniture"", ""Wine glasses"", ""ZUG stainless steel oven"", ""Freezer"", ""Pets allowed"", ""Single level home"", ""Dining table"", ""Bed linens"", ""Lock on bedroom door"", ""Bathtub"", ""Hot water kettle"", ""Wifi"", ""Private backyard \u2013 Fully fenced"", ""Long term stays allowed"", ""Lockbox"", ""Conditioner"", ""Smoke alarm"", ""Paid parking lot on premises \u2013 1 space"", ""Dishes and silverware"", ""Hangers"", ""Private patio or balcony"", ""Paid street parking off premises"", ""Self check-in"", ""Room-darkening shades"", ""Blender"", ""Essentials"", ""ZUG Quicklight stove"", ""Shower gel"", ""Extra pillows and blankets"", ""Baking sheet"", ""Dedicated workspace"", ""Cleaning products"", ""Drying rack for clothing"", ""Kitchen"", ""Outdoor dining area"", ""Hot water"", ""City skyline view"", ""Cooking basics"", ""Robert & Josiane natural cosmetics body soap"", ""Garden view"", ""Hair dryer"", ""Robert & Josiane natural cosmetics shampoo"", ""Laundromat nearby"", ""Iron"", ""Electrolux refrigerator""]",$83.00,2,60,1,3,60,60,2.0,60.0,,t,23,53,83,146,2025-09-29,118,18,1,87,41,108,8964,2021-10-02,2025-09-07,4.92,4.92,4.84,4.97,4.89,4.82,4.81,,f,2,1,1,0,2.43
